# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.30;9.46;49.41;3952.60;2254.40;-1698.20;0.00
0.26;10.17;42.10;3368.34;2067.58;-1300.76;0.00
0.26;11.92;42.54;3403.00;2165.63;-1237.37;0.00
0.24;9.09;40.89;3270.97;1918.86;-1352.10;0.00
0.22;10.63;36.20;2895.69;1827.70;-1067.99;0.00
0.20;10.91;37.66;3012.46;1734.57;-1277.90;0.00
0.22;10.71;41.70;3335.87;1851.74;-1484.13;0.00
0.25;9.17;37.36;2988.95;1929.40;-1059.56;0.00
0.25;9.04;45.10;3607.90;1968.73;-1639.16;0.00
0.27;9.82;44.21;3537.00;2093.43;-1443.57;0.00
0.25;12.12;39.35;3148.33;2098.06;-1050.27;0.00
0.25;8.99;36.03;2882.58;1936.13;-946.45;0.00
0.22;9.59;41.19;3295.57;1789.08;-1506.49;0.00
0.26;9.32;46.39;3711.50;2027.62;-1683.88;0.00
0.24;9.83;45.42;3633.49;1925.60;-1707.89;0.00
0.27;13.99;41.14;3291.42;2312.06;-979.36;0.00
0.22;10.34;35.19;2815.40;1838.46;-976.94;0.00
0.25;8.04;41.22;3297.78;1890.77;-1407.02;0.00
0.28;10.72;36.97;2957.57;2186.01;-771.56;0.00
0.23;9.36;47.08;3766.73;1848.62;-1918.11;0.00
0.24;9.30;38.70;3096.24;1876.29;-1219.94;0.00
0.26;11.86;50.19;4015.24;2185.35;-1829.88;0.00
0.23;9.93;37.89;3031.41;1864.51;-1166.90;0.00
0.20;8.31;43.33;3466.55;1626.80;-1839.75;0.00
0.26;10.89;42.10;3368.38;2126.34;-1242.04;0.00
0.26;10.42;42.87;3429.85;2068.69;-1361.15;0.00
0.24;11.87;44.66;3572.78;2018.45;-1554.33;0.00
0.24;9.63;36.58;2926.53;1943.71;-982.81;0.00
0.30;8.71;45.80;3664.32;2205.64;-1458.68;0.00
0.23;10.23;31.84;2547.17;1919.82;-627.34;0.00
0.27;10.90;34.66;2772.69;2149.26;-623.43;0.00
0.22;9.57;33.75;2700.07;1821.17;-878.90;0.00
0.29;8.86;40.97;3277.69;2149.38;-1128.31;0.00
0.22;11.08;39.73;3178.61;1860.96;-1317.65;0.00
0.26;12.28;47.67;3813.64;2164.96;-1648.67;0.00
0.23;11.83;38.36;3069.09;1962.87;-1106.22;0.00
0.19;11.93;46.58;3726.73;1772.43;-1954.30;0.00
0.26;9.77;35.81;2865.11;2038.23;-826.88;0.00
0.28;9.77;35.74;2859.56;2154.28;-705.28;0.00
0.28;10.90;38.69;3095.31;2248.61;-846.70;0.00
0.26;9.65;38.75;3099.62;2015.73;-1083.89;0.00
0.29;11.24;45.89;3671.15;2305.02;-1366.12;0.00
0.23;13.07;45.65;3652.14;2021.56;-1630.58;0.00
0.31;10.80;38.97;3117.85;2405.77;-712.08;0.00
0.22;12.24;38.01;3041.14;1929.08;-1112.05;0.00
0.23;8.81;46.21;3696.56;1788.72;-1907.83;0.00
0.23;9.75;36.36;2908.52;1890.34;-1018.19;0.00
0.19;8.46;44.77;3581.45;1572.23;-2009.22;0.00
0.23;11.14;43.18;3454.40;1957.63;-1496.77;0.00
