# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;9.55;36.28;2902.53;1915.61;-986.92;0.00
0.29;7.98;43.17;3453.84;2106.01;-1347.82;0.00
0.26;11.11;40.92;3273.57;2141.74;-1131.82;0.00
0.24;10.49;33.96;2717.02;1966.40;-750.62;0.00
0.25;8.53;26.02;2081.62;1917.11;-164.51;0.00
0.28;7.17;31.93;2554.64;2033.90;-520.74;0.00
0.25;10.20;44.27;3541.54;2011.84;-1529.70;0.00
0.26;10.99;29.85;2387.88;2102.66;-285.21;0.00
0.24;10.37;45.93;3674.54;1935.21;-1739.34;0.00
0.22;9.40;42.76;3420.96;1813.02;-1607.94;0.00
0.22;10.81;45.06;3604.54;1894.00;-1710.54;0.00
0.23;11.39;42.29;3383.36;1948.47;-1434.89;0.00
0.28;10.71;39.94;3195.46;2216.03;-979.43;0.00
0.27;10.15;36.69;2935.49;2137.06;-798.43;0.00
0.24;8.97;39.88;3190.58;1878.74;-1311.84;0.00
0.24;9.89;45.85;3668.02;1913.53;-1754.49;0.00
0.26;9.17;38.85;3108.24;1987.02;-1121.22;0.00
0.27;9.90;44.62;3569.81;2106.26;-1463.55;0.00
0.25;10.63;35.44;2835.37;2006.02;-829.35;0.00
0.25;12.42;38.96;3117.19;2157.65;-959.53;0.00
0.24;12.20;42.74;3419.54;2065.25;-1354.30;0.00
0.25;11.03;36.34;2906.81;2045.77;-861.05;0.00
0.29;10.14;40.67;3253.64;2217.39;-1036.25;0.00
0.22;10.31;33.97;2717.53;1858.90;-858.63;0.00
0.25;9.78;41.38;3310.23;1975.28;-1334.95;0.00
0.31;9.57;42.09;3367.28;2303.82;-1063.46;0.00
0.24;11.13;43.21;3456.43;1990.11;-1466.31;0.00
0.27;9.80;41.26;3300.47;2084.42;-1216.05;0.00
0.25;10.28;37.43;2994.38;2002.75;-991.63;0.00
0.22;11.25;40.39;3231.31;1904.54;-1326.77;0.00
0.25;11.01;32.05;2564.08;2031.19;-532.89;0.00
0.23;10.06;38.69;3094.91;1906.47;-1188.44;0.00
0.23;9.71;46.11;3689.04;1839.80;-1849.23;0.00
0.24;10.51;39.73;3178.64;1969.42;-1209.23;0.00
0.26;10.80;46.01;3680.61;2073.86;-1606.76;0.00
0.24;8.46;45.94;3675.21;1880.15;-1795.06;0.00
0.27;9.58;38.20;3055.75;2068.25;-987.51;0.00
0.25;8.69;39.91;3192.44;1916.82;-1275.63;0.00
0.25;9.17;42.08;3366.23;1926.91;-1439.32;0.00
0.24;9.41;40.07;3205.79;1882.73;-1323.06;0.00
0.20;10.65;31.51;2521.03;1732.47;-788.57;0.00
