# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;9.09;39.69;3175.53;1982.29;-1193.24;0.00
0.24;9.49;41.52;3321.71;1931.05;-1390.66;0.00
0.24;9.49;39.22;3137.42;1928.12;-1209.30;0.00
0.25;7.72;39.22;3137.20;1852.88;-1284.33;0.00
0.21;10.91;37.43;2994.56;1816.54;-1178.03;0.00
0.27;9.89;40.48;3238.53;2107.46;-1131.07;0.00
0.25;9.00;39.07;3125.48;1938.06;-1187.42;0.00
0.23;11.03;35.31;2825.07;1937.02;-888.04;0.00
0.22;12.18;36.17;2893.91;1961.10;-932.81;0.00
0.22;12.07;37.22;2977.97;1910.06;-1067.91;0.00
0.25;10.44;41.08;3286.22;2039.43;-1246.79;0.00
0.22;9.63;44.97;3597.70;1806.40;-1791.30;0.00
0.25;10.47;38.38;3070.67;2007.96;-1062.71;0.00
0.25;7.61;36.29;2903.51;1840.39;-1063.12;0.00
0.21;9.17;38.83;3106.78;1722.13;-1384.65;0.00
0.26;8.79;34.67;2773.87;2009.72;-764.16;0.00
0.24;10.34;44.91;3593.16;1944.34;-1648.82;0.00
0.24;10.32;45.29;3622.81;1954.96;-1667.86;0.00
0.26;11.24;35.04;2803.05;2104.45;-698.60;0.00
0.27;10.62;36.04;2882.99;2163.98;-719.01;0.00
0.22;10.71;40.92;3273.40;1861.27;-1412.13;0.00
0.26;10.13;37.67;3013.29;2064.96;-948.33;0.00
0.23;9.52;36.34;2907.16;1861.99;-1045.17;0.00
0.26;8.77;46.68;3734.04;2002.32;-1731.73;0.00
0.21;10.97;42.42;3394.00;1813.59;-1580.41;0.00
0.29;9.45;40.09;3207.28;2203.21;-1004.07;0.00
0.26;10.57;38.73;3098.79;2065.97;-1032.82;0.00
0.25;9.77;45.20;3616.30;1992.85;-1623.45;0.00
0.26;10.25;42.90;3432.03;2066.19;-1365.84;0.00
0.24;7.94;39.63;3170.80;1823.32;-1347.48;0.00
0.26;9.75;45.22;3617.51;2034.58;-1582.93;0.00
0.26;10.04;36.15;2892.00;2052.80;-839.20;0.00
0.29;11.44;29.50;2360.21;2283.57;-76.64;0.00
0.25;10.11;37.86;3028.84;2003.88;-1024.97;0.00
0.26;8.50;43.57;3485.78;1948.27;-1537.51;0.00
0.29;9.39;40.24;3219.13;2194.28;-1024.85;0.00
0.27;9.80;41.94;3355.58;2122.11;-1233.46;0.00
0.20;8.65;47.24;3779.58;1660.50;-2119.08;0.00
0.23;10.24;41.37;3309.82;1886.33;-1423.49;0.00
0.23;10.98;41.70;3336.09;1910.37;-1425.73;0.00
0.24;9.67;35.55;2844.35;1942.45;-901.90;0.00
0.25;10.39;32.77;2621.22;2031.26;-589.97;0.00
0.21;9.26;45.70;3655.62;1721.20;-1934.42;0.00
0.25;10.56;33.31;2665.14;2031.47;-633.67;0.00
0.27;10.27;43.89;3511.04;2106.20;-1404.84;0.00
0.26;11.50;43.85;3507.85;2124.06;-1383.79;0.00
0.25;12.19;37.67;3013.87;2111.06;-902.81;0.00
0.26;10.30;37.76;3020.86;2048.90;-971.96;0.00
0.28;9.29;37.85;3028.18;2141.38;-886.80;0.00
0.23;10.34;44.29;3543.49;1899.64;-1643.84;0.00
0.24;10.56;43.67;3493.39;1967.47;-1525.92;0.00
0.27;9.24;36.36;2908.67;2083.37;-825.30;0.00
0.20;9.00;44.95;3596.31;1630.38;-1965.93;0.00
0.25;11.74;38.07;3045.94;2116.48;-929.46;0.00
0.26;10.74;33.69;2695.53;2077.01;-618.52;0.00
0.24;9.68;37.31;2984.49;1910.42;-1074.07;0.00
0.24;9.21;40.73;3258.35;1875.79;-1382.55;0.00
0.26;8.90;28.11;2248.51;1975.12;-273.39;0.00
0.21;11.38;40.64;3250.81;1854.21;-1396.60;0.00
0.22;8.66;40.84;3267.32;1770.87;-1496.45;0.00
0.23;8.80;44.19;3534.82;1827.81;-1707.01;0.00
0.25;9.70;37.40;2991.72;1963.90;-1027.82;0.00
0.25;10.03;31.26;2500.93;1970.37;-530.56;0.00
0.26;10.59;31.59;2526.83;2112.83;-414.00;0.00
0.26;11.45;44.80;3584.35;2156.36;-1427.99;0.00
0.23;11.95;39.26;3140.47;1972.42;-1168.05;0.00
0.27;8.42;41.77;3341.88;2045.02;-1296.86;0.00
0.23;9.91;47.98;3838.27;1895.62;-1942.65;0.00
0.27;9.46;37.94;3035.55;2112.83;-922.72;0.00
0.26;10.62;43.57;3485.66;2111.08;-1374.58;0.00
0.27;11.33;40.22;3217.69;2190.47;-1027.22;0.00
0.22;9.85;37.00;2959.93;1824.03;-1135.90;0.00
0.25;10.46;42.45;3395.87;1996.88;-1398.98;0.00
0.28;10.44;39.73;3178.67;2191.50;-987.17;0.00
0.25;8.81;42.07;3365.57;1930.59;-1434.98;0.00
0.29;10.12;38.45;3075.96;2210.17;-865.78;0.00
0.24;9.64;39.40;3152.09;1917.14;-1234.95;0.00
0.28;10.66;40.83;3266.16;2222.36;-1043.80;0.00
0.24;9.43;43.37;3469.40;1922.57;-1546.83;0.00
0.28;9.75;47.24;3778.95;2161.66;-1617.28;0.00
0.26;8.93;38.84;3107.17;2009.64;-1097.53;0.00
0.23;12.44;39.21;3136.76;1987.75;-1149.00;0.00
0.23;9.42;44.31;3544.48;1832.41;-1712.07;0.00
