# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.21;9.26;38.26;3060.96;1702.30;-1358.65;0.00
0.27;10.46;45.97;3677.70;2132.29;-1545.41;0.00
0.28;9.68;36.39;2910.80;2137.50;-773.30;0.00
0.29;8.25;39.29;3143.55;2133.99;-1009.56;0.00
0.23;11.33;44.00;3519.81;1958.86;-1560.95;0.00
0.26;9.99;49.38;3950.10;2056.30;-1893.79;0.00
0.29;11.12;44.11;3528.49;2268.83;-1259.65;0.00
0.24;8.04;40.76;3261.05;1839.64;-1421.41;0.00
0.22;10.29;40.82;3265.79;1845.44;-1420.36;0.00
0.22;11.00;39.46;3156.88;1866.55;-1290.32;0.00
0.24;10.39;36.83;2946.45;1983.33;-963.11;0.00
0.27;10.62;41.80;3344.37;2122.05;-1222.32;0.00
0.27;9.47;48.58;3886.05;2095.60;-1790.45;0.00
0.24;11.48;42.31;3384.55;2003.48;-1381.07;0.00
0.21;10.52;37.90;3031.85;1789.08;-1242.76;0.00
0.29;10.42;41.64;3331.35;2247.69;-1083.65;0.00
0.22;10.63;38.12;3049.31;1863.27;-1186.04;0.00
0.24;12.60;38.54;3083.50;2090.57;-992.93;0.00
0.27;11.19;35.45;2835.95;2167.26;-668.69;0.00
0.27;10.59;47.64;3810.98;2132.28;-1678.70;0.00
0.24;10.88;37.85;3027.94;2001.20;-1026.74;0.00
0.26;11.04;42.70;3416.33;2091.20;-1325.13;0.00
0.20;7.89;40.44;3234.89;1600.66;-1634.23;0.00
0.25;10.55;41.03;3282.44;2001.21;-1281.23;0.00
0.27;10.92;42.35;3388.32;2186.34;-1201.99;0.00
0.25;10.07;35.20;2815.69;2012.45;-803.24;0.00
0.19;10.99;32.68;2614.74;1718.66;-896.08;0.00
0.26;9.46;47.89;3831.01;2012.75;-1818.26;0.00
0.23;10.37;39.23;3138.10;1914.15;-1223.95;0.00
0.25;10.65;38.44;3075.17;2060.22;-1014.95;0.00
0.23;9.16;35.17;2813.81;1819.35;-994.45;0.00
0.26;8.36;45.67;3653.62;1965.71;-1687.91;0.00
0.26;8.27;40.65;3252.05;1978.60;-1273.44;0.00
0.19;9.65;39.28;3142.08;1623.71;-1518.37;0.00
0.23;9.98;43.75;3500.23;1895.71;-1604.52;0.00
0.26;9.92;40.70;3255.71;2043.76;-1211.94;0.00
0.28;10.68;42.25;3379.83;2192.63;-1187.20;0.00
0.27;10.43;41.71;3336.46;2132.32;-1204.14;0.00
0.22;11.09;44.46;3557.16;1910.12;-1647.05;0.00
0.23;12.21;37.62;3009.20;2012.19;-997.01;0.00
0.26;9.86;37.35;2988.14;2022.98;-965.16;0.00
0.21;10.58;40.27;3221.66;1820.93;-1400.73;0.00
0.29;11.00;38.81;3104.83;2257.69;-847.14;0.00
0.26;11.77;38.55;3084.11;2141.87;-942.24;0.00
0.25;10.18;41.54;3323.25;2035.27;-1287.98;0.00
0.25;9.76;41.61;3329.00;1978.23;-1350.77;0.00
0.21;10.69;37.09;2967.05;1811.15;-1155.90;0.00
0.24;9.48;41.06;3284.43;1925.86;-1358.57;0.00
0.27;11.23;55.39;4431.10;2177.99;-2253.11;0.00
0.23;11.00;40.66;3252.87;1951.94;-1300.93;0.00
0.25;12.19;39.87;3189.42;2113.22;-1076.20;0.00
0.23;9.42;34.40;2751.85;1834.82;-917.03;0.00
0.27;10.25;34.03;2722.30;2100.91;-621.40;0.00
0.23;11.31;39.56;3164.93;1975.14;-1189.79;0.00
0.23;9.82;40.58;3246.05;1861.56;-1384.49;0.00
0.25;11.23;44.22;3537.79;2073.04;-1464.76;0.00
0.27;11.77;37.99;3039.25;2230.60;-808.65;0.00
0.28;8.18;36.15;2891.91;2086.04;-805.87;0.00
0.24;8.69;41.67;3333.34;1877.25;-1456.10;0.00
0.28;8.55;45.55;3643.85;2104.06;-1539.79;0.00
0.25;12.11;33.12;2649.73;2122.26;-527.47;0.00
0.22;9.21;35.68;2854.23;1792.08;-1062.15;0.00
0.28;11.81;29.66;2372.49;2257.72;-114.77;0.00
0.25;11.32;39.82;3185.47;2066.65;-1118.82;0.00
0.29;9.60;45.30;3624.12;2230.68;-1393.44;0.00
0.28;11.69;37.58;3006.30;2243.80;-762.50;0.00
0.25;8.97;31.11;2489.14;1925.21;-563.93;0.00
0.29;10.73;40.18;3214.65;2262.67;-951.98;0.00
0.20;8.98;39.84;3187.29;1633.81;-1553.48;0.00
0.26;9.77;35.96;2876.88;2031.53;-845.36;0.00
0.28;9.09;48.62;3889.69;2119.05;-1770.64;0.00
0.26;12.00;47.90;3832.03;2171.00;-1661.03;0.00
0.28;11.04;35.97;2877.22;2204.73;-672.50;0.00
0.30;9.57;45.74;3659.52;2291.17;-1368.35;0.00
0.22;11.32;45.06;3604.98;1869.52;-1735.46;0.00
0.25;10.57;43.44;3475.22;2016.03;-1459.19;0.00
0.24;9.44;46.55;3723.94;1921.68;-1802.26;0.00
0.23;9.79;45.43;3634.12;1898.31;-1735.81;0.00
0.26;10.07;45.39;3631.45;2079.79;-1551.66;0.00
0.23;9.13;37.64;3010.80;1845.58;-1165.22;0.00
0.24;11.53;35.91;2872.92;2050.72;-822.20;0.00
0.26;9.78;41.54;3323.17;2060.16;-1263.01;0.00
0.22;9.39;33.70;2695.90;1767.21;-928.69;0.00
0.28;12.21;40.38;3230.33;2269.43;-960.91;0.00
0.23;8.60;36.91;2953.10;1786.38;-1166.72;0.00
0.25;10.00;44.70;3576.15;2015.00;-1561.16;0.00
0.28;10.55;38.21;3056.60;2190.32;-866.29;0.00
0.25;11.13;36.05;2883.78;2064.56;-819.22;0.00
0.25;9.85;39.03;3122.10;2016.08;-1106.03;0.00
0.22;10.68;36.75;2939.68;1840.00;-1099.68;0.00
0.18;8.10;42.40;3391.81;1476.17;-1915.64;0.00
0.27;9.33;38.19;3055.53;2050.44;-1005.09;0.00
0.25;11.11;43.57;3485.94;2076.02;-1409.92;0.00
0.21;8.85;37.56;3005.09;1708.85;-1296.24;0.00
0.24;10.09;44.50;3559.70;1929.60;-1630.10;0.00
0.25;6.99;40.44;3235.20;1817.10;-1418.10;0.00
0.23;9.43;42.21;3376.48;1866.96;-1509.53;0.00
0.24;9.39;41.94;3355.48;1923.93;-1431.55;0.00
0.26;10.37;40.45;3235.68;2056.96;-1178.72;0.00
0.27;10.61;52.23;4178.63;2153.97;-2024.65;0.00
0.22;9.39;38.28;3062.79;1796.96;-1265.83;0.00
0.25;9.99;48.87;3909.89;1968.86;-1941.03;0.00
0.25;9.08;42.42;3393.93;1944.00;-1449.93;0.00
0.25;9.95;45.06;3604.97;2005.71;-1599.26;0.00
0.22;9.18;40.23;3218.55;1790.09;-1428.46;0.00
0.27;8.76;37.46;2997.20;2074.92;-922.27;0.00
0.24;10.61;44.34;3547.13;1987.52;-1559.61;0.00
0.26;10.90;34.43;2754.19;2084.87;-669.32;0.00
0.22;8.59;38.45;3076.14;1735.65;-1340.49;0.00
0.25;8.62;44.88;3590.58;1920.62;-1669.96;0.00
0.23;11.19;32.14;2570.97;1957.15;-613.82;0.00
0.26;10.83;50.83;4066.43;2100.95;-1965.48;0.00
0.26;12.19;37.97;3037.69;2162.95;-874.74;0.00
0.27;9.84;44.24;3538.87;2107.60;-1431.27;0.00
0.28;8.27;35.94;2875.59;2053.13;-822.46;0.00
0.25;9.82;50.05;4004.22;2005.42;-1998.81;0.00
0.26;9.11;34.98;2798.02;1988.37;-809.66;0.00
0.26;10.96;43.93;3514.35;2130.02;-1384.34;0.00
0.24;9.05;38.05;3043.69;1904.61;-1139.08;0.00
0.25;9.96;40.12;3209.38;1972.46;-1236.93;0.00
0.24;11.25;39.99;3199.20;1979.76;-1219.44;0.00
0.26;10.65;35.45;2835.88;2063.72;-772.16;0.00
0.27;7.43;37.46;2996.44;1985.96;-1010.49;0.00
0.25;10.34;41.50;3320.24;2008.12;-1312.12;0.00
0.24;10.12;43.12;3449.96;1935.69;-1514.27;0.00
0.20;9.49;39.90;3191.87;1705.35;-1486.52;0.00
0.24;12.02;41.51;3320.57;2030.45;-1290.12;0.00
0.22;10.17;40.08;3206.69;1847.15;-1359.54;0.00
0.25;10.19;43.75;3499.80;1992.57;-1507.23;0.00
0.26;9.45;37.46;2996.81;2041.64;-955.17;0.00
0.28;9.71;36.91;2952.51;2151.14;-801.38;0.00
0.23;9.28;38.32;3065.28;1865.25;-1200.03;0.00
0.23;12.10;37.58;3006.27;2019.69;-986.58;0.00
0.23;8.24;35.50;2840.35;1772.91;-1067.45;0.00
0.20;11.03;41.82;3345.81;1774.97;-1570.84;0.00
0.29;11.13;42.59;3407.53;2277.97;-1129.56;0.00
0.23;7.93;42.73;3418.29;1782.19;-1636.10;0.00
0.24;10.54;32.54;2603.28;1978.82;-624.46;0.00
0.22;9.55;41.41;3313.08;1798.78;-1514.30;0.00
0.24;9.94;39.38;3150.66;1937.23;-1213.43;0.00
0.23;10.26;39.94;3194.98;1895.93;-1299.06;0.00
0.31;10.31;34.12;2729.36;2389.02;-340.33;0.00
0.26;10.15;41.47;3317.44;2048.24;-1269.20;0.00
0.22;8.84;40.31;3224.53;1745.77;-1478.76;0.00
0.28;8.86;38.12;3049.66;2093.09;-956.57;0.00
0.24;10.87;40.56;3244.75;1972.62;-1272.13;0.00
0.22;11.40;46.83;3746.36;1920.22;-1826.14;0.00
0.30;10.80;38.46;3077.12;2304.69;-772.44;0.00
0.25;9.45;46.91;3753.12;1961.60;-1791.52;0.00
0.26;11.37;48.36;3868.59;2158.58;-1710.01;0.00
0.24;11.03;39.34;3147.04;2011.92;-1135.12;0.00
0.27;12.38;49.78;3982.21;2228.55;-1753.66;0.00
0.29;9.93;39.87;3189.54;2239.19;-950.35;0.00
0.27;10.15;44.23;3538.07;2130.61;-1407.46;0.00
0.26;10.47;45.66;3652.89;2091.08;-1561.81;0.00
0.23;7.83;49.99;3999.15;1738.17;-2260.98;0.00
0.23;9.12;41.53;3322.16;1859.68;-1462.49;0.00
0.25;11.14;40.96;3277.08;2059.87;-1217.21;0.00
0.28;10.37;42.63;3410.24;2177.19;-1233.05;0.00
0.28;9.17;34.25;2739.97;2149.82;-590.15;0.00
0.23;10.52;41.71;3336.73;1926.97;-1409.76;0.00
0.30;8.66;45.78;3662.10;2221.24;-1440.85;0.00
0.27;9.29;45.33;3626.10;2082.89;-1543.21;0.00
0.25;9.63;31.14;2491.36;1972.04;-519.32;0.00
0.24;10.85;48.38;3870.65;1997.70;-1872.95;0.00
0.22;10.11;45.37;3629.53;1825.32;-1804.21;0.00
0.27;11.86;44.21;3536.82;2213.33;-1323.49;0.00
0.21;10.13;41.11;3289.00;1786.98;-1502.01;0.00
0.25;10.67;44.51;3560.48;2026.35;-1534.12;0.00
0.24;10.31;37.04;2963.44;1942.91;-1020.52;0.00
0.27;10.30;44.84;3587.29;2112.54;-1474.76;0.00
0.23;11.58;28.79;2303.60;1945.77;-357.82;0.00
0.24;12.15;44.49;3558.93;2052.35;-1506.59;0.00
0.22;12.21;43.91;3512.41;1955.76;-1556.65;0.00
0.23;11.23;37.02;2961.28;1965.44;-995.84;0.00
0.30;12.67;36.96;2956.69;2421.94;-534.75;0.00
0.26;11.47;44.68;3574.42;2143.20;-1431.22;0.00
0.26;9.91;48.14;3850.90;2065.58;-1785.32;0.00
0.22;8.43;46.27;3701.30;1756.08;-1945.22;0.00
0.24;11.51;39.58;3166.14;1998.12;-1168.02;0.00
0.27;9.48;36.24;2899.18;2082.44;-816.74;0.00
0.23;7.61;44.07;3525.25;1729.97;-1795.28;0.00
0.26;11.45;40.80;3264.27;2162.67;-1101.60;0.00
0.28;9.67;34.76;2781.08;2146.90;-634.19;0.00
0.23;10.41;42.55;3404.21;1911.09;-1493.12;0.00
0.22;11.78;37.92;3033.32;1911.96;-1121.35;0.00
0.29;10.92;38.19;3055.05;2278.51;-776.54;0.00
0.27;8.82;45.26;3620.48;2035.08;-1585.39;0.00
0.30;10.62;41.16;3292.77;2322.39;-970.39;0.00
0.28;10.09;36.36;2908.44;2187.65;-720.79;0.00
0.22;9.43;43.27;3461.44;1774.18;-1687.26;0.00
0.28;10.78;37.80;3023.95;2220.08;-803.87;0.00
0.28;10.64;35.94;2875.39;2217.51;-657.88;0.00
0.28;12.10;41.71;3336.90;2273.56;-1063.34;0.00
0.27;9.60;45.39;3630.83;2084.20;-1546.63;0.00
0.26;12.65;43.54;3483.23;2171.91;-1311.32;0.00
0.24;9.18;44.03;3522.68;1915.97;-1606.71;0.00
0.26;10.53;35.74;2859.52;2057.59;-801.93;0.00
0.23;10.61;41.80;3344.19;1916.65;-1427.54;0.00
0.30;9.98;36.26;2900.64;2260.01;-640.63;0.00
0.23;11.03;32.53;2602.46;1946.86;-655.60;0.00
0.26;9.76;44.87;3589.69;2022.55;-1567.14;0.00
0.27;11.57;36.43;2914.39;2209.40;-704.98;0.00
0.26;8.61;34.27;2741.21;1995.29;-745.92;0.00
0.27;9.11;40.20;3216.38;2072.99;-1143.38;0.00
0.29;8.62;46.00;3679.98;2171.03;-1508.95;0.00
0.21;11.55;46.91;3752.64;1871.00;-1881.64;0.00
0.27;8.99;41.42;3313.96;2067.79;-1246.17;0.00
0.24;9.93;40.80;3263.63;1924.57;-1339.05;0.00
0.27;10.88;42.53;3402.40;2186.66;-1215.75;0.00
0.25;8.76;42.17;3373.70;1935.98;-1437.72;0.00
0.28;10.70;36.53;2922.14;2205.80;-716.34;0.00
0.27;11.79;42.14;3370.99;2189.02;-1181.97;0.00
0.23;8.77;32.54;2602.93;1819.79;-783.14;0.00
0.22;9.28;34.48;2758.16;1777.75;-980.42;0.00
0.20;10.03;39.75;3179.71;1709.89;-1469.82;0.00
0.24;9.10;42.09;3367.55;1884.45;-1483.10;0.00
0.28;9.95;37.29;2983.10;2171.53;-811.58;0.00
0.25;9.06;44.04;3522.87;1967.77;-1555.10;0.00
0.23;9.49;45.53;3642.77;1834.66;-1808.10;0.00
0.27;9.51;40.09;3207.42;2090.94;-1116.48;0.00
0.24;10.64;37.08;2966.08;1946.19;-1019.89;0.00
0.24;13.18;43.98;3518.44;2133.63;-1384.81;0.00
0.24;10.10;47.80;3823.88;1963.37;-1860.51;0.00
0.22;8.36;36.53;2922.17;1754.92;-1167.24;0.00
0.26;9.42;40.42;3233.56;2035.61;-1197.95;0.00
0.24;10.73;50.05;4003.67;1985.86;-2017.81;0.00
0.29;8.79;42.88;3430.29;2166.55;-1263.74;0.00
0.23;10.69;37.22;2977.31;1912.77;-1064.54;0.00
0.27;11.23;46.28;3702.56;2208.12;-1494.45;0.00
0.26;10.10;38.26;3060.60;2058.48;-1002.12;0.00
0.24;10.73;40.00;3200.28;1975.58;-1224.70;0.00
0.22;8.49;41.37;3310.00;1712.24;-1597.76;0.00
0.25;10.47;33.10;2647.95;2032.07;-615.88;0.00
0.29;10.75;39.70;3175.62;2294.39;-881.22;0.00
0.23;9.59;43.47;3477.69;1846.66;-1631.04;0.00
0.26;10.48;29.98;2398.64;2085.24;-313.40;0.00
0.25;10.43;35.15;2812.28;2024.00;-788.28;0.00
0.26;10.38;44.04;3523.16;2083.50;-1439.66;0.00
0.22;9.01;40.08;3206.55;1775.06;-1431.48;0.00
0.23;10.51;39.18;3134.44;1899.27;-1235.17;0.00
0.25;12.93;40.30;3223.82;2148.40;-1075.41;0.00
0.27;10.34;37.25;2979.64;2109.65;-869.99;0.00
0.21;9.50;44.28;3542.10;1718.74;-1823.37;0.00
0.24;9.52;41.75;3340.12;1926.17;-1413.95;0.00
0.27;10.20;38.46;3077.16;2153.04;-924.12;0.00
0.28;9.60;43.53;3482.20;2151.63;-1330.57;0.00
0.28;9.12;37.13;2970.15;2096.82;-873.34;0.00
0.26;11.24;32.93;2634.13;2100.90;-533.23;0.00
0.25;10.72;34.63;2770.54;2012.88;-757.66;0.00
0.26;12.50;33.34;2666.98;2170.19;-496.79;0.00
0.25;10.58;40.46;3237.04;2039.81;-1197.23;0.00
0.27;9.45;35.46;2836.42;2074.32;-762.10;0.00
0.25;10.60;40.28;3222.20;2052.79;-1169.41;0.00
0.26;9.96;39.59;3166.96;2059.02;-1107.94;0.00
0.22;10.55;27.18;2174.51;1857.69;-316.81;0.00
0.23;10.27;42.28;3382.07;1907.45;-1474.62;0.00
0.27;10.33;40.65;3251.88;2146.02;-1105.86;0.00
0.27;10.41;44.84;3587.11;2114.01;-1473.10;0.00
0.25;9.88;42.03;3362.19;1995.33;-1366.86;0.00
0.26;8.30;46.46;3717.01;1965.65;-1751.36;0.00
0.24;11.24;40.62;3249.26;2007.08;-1242.18;0.00
0.25;7.66;41.93;3354.30;1891.40;-1462.91;0.00
0.24;10.90;43.05;3444.10;2016.89;-1427.21;0.00
0.28;11.52;28.96;2316.58;2229.33;-87.25;0.00
0.21;11.13;42.21;3377.08;1848.04;-1529.04;0.00
0.23;10.10;42.52;3401.55;1866.99;-1534.55;0.00
0.28;10.33;40.39;3231.01;2189.78;-1041.23;0.00
0.30;9.53;48.15;3851.67;2260.41;-1591.26;0.00
0.24;10.26;39.70;3176.29;1952.41;-1223.88;0.00
0.25;10.34;39.73;3178.25;1993.40;-1184.84;0.00
0.19;10.88;44.53;3562.79;1703.87;-1858.92;0.00
0.21;9.95;44.03;3522.17;1772.77;-1749.41;0.00
0.25;11.61;38.80;3103.94;2095.04;-1008.90;0.00
0.22;10.29;39.94;3195.52;1811.86;-1383.66;0.00
0.24;9.67;39.59;3167.13;1895.86;-1271.27;0.00
0.23;10.98;44.37;3549.95;1918.01;-1631.94;0.00
0.23;11.04;41.40;3312.00;1931.49;-1380.51;0.00
0.29;8.99;35.43;2834.07;2152.45;-681.63;0.00
0.23;10.67;43.09;3447.01;1917.31;-1529.70;0.00
0.27;10.60;44.84;3586.84;2137.99;-1448.85;0.00
0.21;12.68;36.28;2902.37;1917.32;-985.05;0.00
0.25;9.73;37.56;3004.67;1961.15;-1043.52;0.00
0.25;11.31;37.10;2968.32;2095.41;-872.91;0.00
0.21;8.92;39.78;3182.62;1691.10;-1491.52;0.00
0.28;8.87;41.11;3289.03;2109.85;-1179.19;0.00
0.24;12.11;38.77;3101.87;2069.75;-1032.13;0.00
0.26;9.48;46.40;3711.72;2000.22;-1711.50;0.00
0.24;10.24;44.53;3562.58;1938.74;-1623.84;0.00
0.26;9.54;38.30;3063.65;2035.28;-1028.36;0.00
0.28;11.94;44.64;3570.81;2271.97;-1298.84;0.00
0.21;9.17;38.61;3088.89;1710.34;-1378.55;0.00
0.26;9.67;38.78;3102.59;2015.76;-1086.83;0.00
0.26;10.78;37.23;2978.57;2096.59;-881.97;0.00
0.23;9.35;41.55;3324.20;1840.00;-1484.20;0.00
0.29;11.18;39.55;3164.39;2315.02;-849.37;0.00
0.22;11.44;33.21;2657.09;1904.63;-752.45;0.00
0.24;9.66;29.99;2398.94;1929.30;-469.64;0.00
0.28;10.29;36.85;2948.22;2160.70;-787.52;0.00
0.24;8.63;46.89;3751.49;1861.44;-1890.05;0.00
0.29;10.57;42.18;3374.44;2233.65;-1140.79;0.00
0.27;7.89;42.44;3394.86;1990.68;-1404.18;0.00
0.25;11.78;36.34;2906.96;2073.77;-833.19;0.00
0.25;10.74;34.29;2743.49;2016.08;-727.41;0.00
0.27;11.62;35.03;2802.18;2213.84;-588.34;0.00
0.25;12.32;37.76;3020.51;2123.76;-896.75;0.00
0.25;9.81;40.71;3256.99;1970.36;-1286.63;0.00
0.27;8.68;37.26;2980.85;2048.78;-932.07;0.00
0.24;10.10;44.33;3546.35;1922.56;-1623.78;0.00
0.22;10.14;40.13;3210.43;1836.00;-1374.43;0.00
0.26;10.88;39.97;3197.22;2113.83;-1083.39;0.00
0.21;10.33;39.87;3189.40;1787.48;-1401.92;0.00
0.29;8.62;40.85;3267.62;2179.37;-1088.25;0.00
0.26;11.13;44.01;3520.71;2102.16;-1418.54;0.00
0.26;10.48;42.62;3409.75;2101.23;-1308.52;0.00
0.29;8.85;47.51;3800.87;2191.46;-1609.41;0.00
0.24;11.30;51.83;4146.46;2034.71;-2111.75;0.00
0.22;9.15;46.04;3683.21;1772.43;-1910.78;0.00
0.28;9.39;40.59;3247.34;2111.25;-1136.10;0.00
0.29;10.07;27.78;2222.63;2247.91;25.28;1.00
0.27;10.13;39.50;3160.11;2093.31;-1066.80;0.00
0.27;7.88;36.39;2911.55;1981.94;-929.61;0.00
0.22;9.46;42.57;3405.42;1806.79;-1598.62;0.00
0.27;11.11;35.71;2857.14;2149.93;-707.21;0.00
