# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.31;12.29;35.67;2853.71;2468.27;-385.44;0.00
0.22;8.57;41.34;3307.01;1734.12;-1572.89;0.00
0.26;9.89;36.29;2902.88;2039.58;-863.30;0.00
0.21;8.06;44.32;3545.61;1676.53;-1869.07;0.00
0.23;10.35;38.17;3053.39;1876.34;-1177.05;0.00
0.25;9.39;31.96;2556.84;1972.36;-584.48;0.00
0.28;11.36;39.43;3154.02;2239.00;-915.03;0.00
0.25;8.46;41.62;3329.41;1941.37;-1388.05;0.00
0.27;12.11;38.72;3097.63;2236.54;-861.09;0.00
0.28;11.22;41.39;3311.58;2244.73;-1066.85;0.00
0.28;10.40;46.14;3690.90;2200.54;-1490.37;0.00
0.27;11.72;40.99;3279.47;2222.75;-1056.73;0.00
0.27;8.34;36.35;2908.30;2014.14;-894.16;0.00
0.20;10.92;34.92;2793.30;1733.77;-1059.53;0.00
0.27;9.95;47.75;3820.15;2140.56;-1679.59;0.00
0.25;11.99;40.80;3263.81;2083.53;-1180.28;0.00
0.27;10.62;43.11;3449.03;2128.84;-1320.19;0.00
0.23;11.00;27.85;2228.03;1914.10;-313.93;0.00
0.22;9.78;36.19;2895.52;1811.93;-1083.58;0.00
0.25;9.70;42.05;3363.79;1995.69;-1368.11;0.00
0.26;10.05;29.17;2333.34;2039.74;-293.60;0.00
0.21;11.13;39.42;3153.95;1819.49;-1334.46;0.00
0.26;10.49;45.67;3653.94;2071.12;-1582.83;0.00
0.30;9.51;43.23;3458.21;2240.27;-1217.94;0.00
0.23;12.12;43.70;3495.96;1983.49;-1512.47;0.00
0.27;10.53;29.94;2395.55;2143.20;-252.35;0.00
0.24;10.74;39.06;3124.63;1972.80;-1151.83;0.00
0.25;9.70;40.49;3239.17;1967.24;-1271.94;0.00
0.25;11.53;50.99;4078.81;2100.68;-1978.13;0.00
0.27;8.74;33.24;2659.43;2021.46;-637.97;0.00
0.23;8.40;36.83;2946.79;1822.25;-1124.54;0.00
0.26;8.44;41.72;3337.94;1977.36;-1360.58;0.00
0.25;11.74;40.52;3241.32;2104.15;-1137.17;0.00
0.27;10.51;42.57;3405.46;2134.59;-1270.87;0.00
0.25;10.82;41.96;3356.91;2021.30;-1335.61;0.00
0.26;10.24;43.36;3469.08;2093.08;-1376.00;0.00
0.19;11.83;30.99;2479.25;1767.21;-712.04;0.00
0.24;10.13;46.32;3705.49;1934.74;-1770.74;0.00
0.26;10.73;34.89;2791.23;2119.33;-671.90;0.00
0.27;12.25;46.52;3721.28;2220.77;-1500.51;0.00
0.29;10.13;39.42;3153.35;2256.53;-896.82;0.00
0.26;10.92;33.89;2711.39;2084.05;-627.34;0.00
0.26;11.68;42.35;3388.39;2162.68;-1225.71;0.00
0.25;9.71;39.20;3136.34;2004.00;-1132.33;0.00
0.25;8.85;46.44;3715.47;1910.79;-1804.68;0.00
0.33;11.00;44.56;3565.00;2495.53;-1069.47;0.00
0.27;9.28;41.67;3333.89;2070.91;-1262.98;0.00
0.21;9.53;39.04;3123.47;1752.40;-1371.07;0.00
0.26;9.98;43.13;3450.46;2077.66;-1372.81;0.00
0.22;8.07;47.45;3796.25;1716.31;-2079.94;0.00
0.25;11.79;47.22;3777.85;2090.75;-1687.10;0.00
0.24;11.21;44.23;3538.71;2021.89;-1516.82;0.00
0.22;10.12;36.94;2955.15;1810.79;-1144.36;0.00
0.27;12.45;41.34;3307.21;2240.82;-1066.39;0.00
0.28;9.85;45.98;3678.52;2148.83;-1529.69;0.00
