# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;10.01;35.70;2855.70;2055.70;-800.00;0.00
0.26;11.32;45.75;3659.70;2124.40;-1535.29;0.00
0.21;11.99;48.84;3906.83;1860.87;-2045.96;0.00
0.25;10.23;39.87;3189.48;2026.78;-1162.70;0.00
0.25;10.97;41.71;3336.42;2075.46;-1260.96;0.00
0.26;12.90;36.47;2917.45;2236.04;-681.42;0.00
0.23;10.52;32.25;2580.09;1929.41;-650.67;0.00
0.27;11.69;39.67;3173.91;2230.15;-943.76;0.00
0.23;9.74;37.98;3038.05;1855.52;-1182.53;0.00
0.21;11.43;48.49;3879.45;1821.43;-2058.01;0.00
0.26;10.73;40.03;3202.73;2119.10;-1083.63;0.00
0.28;13.73;38.69;3095.40;2354.60;-740.80;0.00
0.25;10.33;45.29;3623.48;2014.84;-1608.64;0.00
0.25;11.61;34.53;2762.43;2095.61;-666.82;0.00
0.25;11.05;42.74;3418.90;2031.57;-1387.34;0.00
0.24;12.01;43.18;3454.34;2060.77;-1393.57;0.00
0.24;10.20;43.68;3494.71;1976.87;-1517.84;0.00
0.22;10.32;43.75;3499.61;1840.27;-1659.34;0.00
0.25;10.83;38.70;3096.37;2066.78;-1029.59;0.00
0.27;10.37;37.22;2977.96;2137.53;-840.43;0.00
0.24;10.52;47.28;3782.61;1943.21;-1839.40;0.00
0.28;9.58;43.67;3493.52;2169.02;-1324.49;0.00
0.28;8.25;38.16;3052.81;2069.36;-983.45;0.00
0.21;7.93;39.98;3198.63;1660.43;-1538.20;0.00
0.25;10.19;32.66;2612.58;2033.19;-579.39;0.00
0.22;9.90;32.48;2598.31;1809.26;-789.05;0.00
0.23;10.19;38.70;3095.66;1920.42;-1175.24;0.00
0.24;8.42;35.53;2842.25;1847.34;-994.91;0.00
0.22;11.31;46.88;3750.19;1879.75;-1870.44;0.00
0.24;10.63;36.89;2951.52;1945.94;-1005.58;0.00
0.28;9.26;39.72;3177.52;2103.99;-1073.53;0.00
0.26;10.98;38.94;3114.94;2114.95;-999.99;0.00
0.29;8.62;34.87;2789.95;2141.64;-648.31;0.00
0.23;12.00;42.78;3422.50;1977.94;-1444.55;0.00
0.23;10.27;38.24;3059.53;1875.63;-1183.89;0.00
0.28;8.38;36.08;2886.51;2104.80;-781.71;0.00
0.28;9.57;45.49;3638.92;2129.02;-1509.91;0.00
0.23;10.82;41.02;3281.27;1928.36;-1352.91;0.00
0.25;9.87;41.97;3357.77;2008.60;-1349.17;0.00
0.23;9.43;34.10;2727.82;1868.15;-859.68;0.00
0.26;11.11;37.50;3000.11;2137.13;-862.98;0.00
0.26;9.47;38.06;3045.12;2027.36;-1017.76;0.00
0.23;10.50;45.33;3626.46;1888.43;-1738.03;0.00
0.27;10.49;41.78;3342.26;2136.43;-1205.82;0.00
0.25;11.66;40.96;3276.78;2070.80;-1205.98;0.00
0.22;10.30;42.73;3418.05;1855.31;-1562.74;0.00
0.29;10.01;40.71;3256.47;2205.71;-1050.77;0.00
0.24;10.04;46.58;3726.61;1944.30;-1782.32;0.00
0.27;10.13;39.30;3144.21;2119.05;-1025.16;0.00
0.23;8.49;42.44;3395.43;1827.21;-1568.21;0.00
0.20;12.24;38.04;3043.25;1832.33;-1210.92;0.00
0.24;9.74;31.72;2537.42;1915.85;-621.57;0.00
0.26;11.36;49.69;3975.12;2103.35;-1871.77;0.00
0.25;8.56;42.54;3403.60;1893.05;-1510.55;0.00
0.24;9.59;45.13;3610.64;1943.45;-1667.19;0.00
0.29;9.64;43.54;3483.21;2220.26;-1262.95;0.00
0.24;10.30;39.32;3145.54;1946.87;-1198.67;0.00
0.25;10.67;38.93;3114.37;2059.41;-1054.96;0.00
0.24;9.26;41.57;3325.63;1902.72;-1422.91;0.00
0.22;9.06;35.55;2844.33;1788.85;-1055.49;0.00
0.20;9.47;53.74;4298.93;1684.40;-2614.53;0.00
0.24;10.51;36.03;2882.77;1969.93;-912.84;0.00
0.27;10.26;35.45;2835.83;2128.59;-707.23;0.00
0.24;9.31;39.54;3163.59;1930.80;-1232.80;0.00
0.23;9.17;33.40;2671.81;1820.34;-851.47;0.00
0.28;11.27;39.51;3161.05;2230.59;-930.45;0.00
0.25;10.04;37.31;2984.90;1991.62;-993.28;0.00
0.25;9.95;44.47;3557.62;2013.20;-1544.42;0.00
0.28;9.56;45.62;3649.97;2157.25;-1492.72;0.00
0.24;9.06;36.08;2886.80;1882.28;-1004.52;0.00
0.25;9.21;37.81;3024.43;1959.72;-1064.71;0.00
0.24;9.67;33.72;2697.75;1912.72;-785.03;0.00
0.25;11.39;41.74;3338.87;2079.91;-1258.96;0.00
0.23;11.60;39.16;3132.92;1979.50;-1153.43;0.00
0.25;8.47;34.36;2748.52;1936.12;-812.40;0.00
0.25;8.47;37.95;3036.37;1912.29;-1124.08;0.00
0.26;9.09;46.57;3725.73;1989.04;-1736.69;0.00
0.25;11.46;38.18;3054.34;2083.38;-970.96;0.00
0.28;8.02;44.91;3592.44;2062.65;-1529.80;0.00
0.23;11.63;37.35;2988.04;1962.61;-1025.43;0.00
0.23;9.57;39.22;3137.63;1843.10;-1294.53;0.00
0.27;9.11;42.69;3414.85;2089.98;-1324.87;0.00
0.27;9.92;39.01;3120.93;2096.76;-1024.17;0.00
0.24;8.71;36.50;2920.29;1866.71;-1053.58;0.00
0.27;10.09;38.65;3091.70;2096.40;-995.30;0.00
0.26;10.96;48.40;3871.92;2105.18;-1766.74;0.00
0.24;9.69;48.00;3840.19;1896.34;-1943.85;0.00
0.24;9.84;51.88;4150.35;1943.23;-2207.11;0.00
0.27;10.47;36.15;2891.97;2157.66;-734.31;0.00
0.27;8.42;44.75;3579.70;2013.07;-1566.63;0.00
0.26;9.67;45.24;3619.43;2037.05;-1582.38;0.00
0.24;9.83;40.71;3257.14;1935.17;-1321.97;0.00
0.25;10.55;36.29;2903.46;2017.74;-885.73;0.00
0.23;9.62;41.35;3307.67;1869.96;-1437.71;0.00
0.24;10.08;37.45;2995.74;1971.04;-1024.70;0.00
0.22;9.30;38.23;3058.29;1770.01;-1288.28;0.00
0.26;10.11;40.15;3211.98;2077.38;-1134.60;0.00
0.26;8.90;43.39;3471.17;1997.95;-1473.22;0.00
0.28;10.12;45.83;3666.59;2153.41;-1513.18;0.00
0.25;12.03;40.96;3276.51;2079.97;-1196.54;0.00
0.20;11.57;36.95;2955.81;1816.44;-1139.37;0.00
0.24;9.92;39.67;3173.85;1911.37;-1262.48;0.00
0.27;9.99;37.93;3034.27;2133.31;-900.96;0.00
0.26;10.99;46.66;3732.58;2089.87;-1642.71;0.00
0.25;10.48;42.27;3381.70;2013.17;-1368.53;0.00
0.23;10.23;39.62;3169.74;1904.51;-1265.22;0.00
0.28;11.73;35.91;2872.77;2280.74;-592.04;0.00
0.28;8.93;37.77;3021.39;2108.94;-912.45;0.00
0.26;9.03;46.74;3739.28;1998.24;-1741.04;0.00
0.23;10.35;46.47;3717.30;1901.77;-1815.53;0.00
0.30;9.73;38.54;3083.35;2304.05;-779.31;0.00
0.26;9.88;44.25;3540.22;2056.35;-1483.87;0.00
0.22;10.88;44.83;3586.34;1896.10;-1690.24;0.00
0.24;11.43;41.43;3314.68;2003.49;-1311.19;0.00
0.29;11.28;32.07;2565.34;2275.09;-290.25;0.00
0.26;10.38;48.80;3903.90;2098.21;-1805.69;0.00
0.26;10.37;35.77;2861.89;2071.11;-790.78;0.00
0.26;9.44;38.77;3101.25;2012.75;-1088.50;0.00
0.24;9.19;42.63;3410.17;1905.26;-1504.91;0.00
0.24;10.33;39.02;3121.41;1952.86;-1168.55;0.00
0.21;12.61;42.97;3437.33;1901.49;-1535.84;0.00
0.20;10.37;36.12;2889.78;1753.32;-1136.47;0.00
0.24;11.80;37.32;2985.40;2052.48;-932.92;0.00
0.29;10.54;40.70;3255.73;2233.93;-1021.80;0.00
0.24;9.23;36.20;2896.35;1874.04;-1022.31;0.00
0.27;9.75;42.76;3420.65;2129.93;-1290.71;0.00
0.19;10.67;46.38;3710.31;1673.20;-2037.12;0.00
0.26;9.35;34.77;2781.77;2033.30;-748.47;0.00
0.19;11.84;37.81;3024.56;1741.71;-1282.86;0.00
0.28;12.39;25.60;2048.26;2304.75;256.50;1.00
0.28;9.52;33.61;2688.82;2151.48;-537.33;0.00
0.25;10.97;41.02;3281.30;2062.91;-1218.39;0.00
0.21;9.01;41.28;3302.70;1690.63;-1612.07;0.00
0.25;11.19;37.96;3036.40;2054.30;-982.10;0.00
0.26;10.36;44.09;3527.55;2083.99;-1443.56;0.00
0.25;10.07;42.00;3360.02;2017.06;-1342.96;0.00
0.24;9.82;47.12;3769.35;1956.25;-1813.10;0.00
0.27;7.81;41.63;3330.25;1995.89;-1334.36;0.00
0.26;9.09;45.43;3634.12;2016.61;-1617.51;0.00
0.28;11.14;46.23;3698.54;2224.54;-1474.01;0.00
