# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.27;10.43;43.17;3453.85;2113.43;-1340.43;0.00
0.28;10.05;45.10;3607.76;2189.04;-1418.72;0.00
0.31;10.32;48.99;3919.59;2373.06;-1546.53;0.00
0.24;9.88;45.02;3601.88;1920.39;-1681.48;0.00
0.30;9.43;41.40;3312.29;2233.51;-1078.78;0.00
0.25;9.95;38.42;3073.49;2020.22;-1053.27;0.00
0.28;9.19;44.25;3540.23;2123.05;-1417.18;0.00
0.28;11.79;27.72;2217.86;2266.40;48.55;1.00
0.27;10.81;42.96;3436.63;2156.49;-1280.14;0.00
0.24;9.55;37.09;2967.47;1941.00;-1026.47;0.00
0.23;10.33;43.75;3500.00;1873.24;-1626.76;0.00
0.27;10.48;31.02;2481.24;2162.93;-318.31;0.00
0.25;9.09;45.55;3643.77;1922.54;-1721.23;0.00
0.24;9.01;44.39;3551.48;1878.55;-1672.93;0.00
0.20;10.22;34.73;2778.23;1702.49;-1075.73;0.00
0.28;10.98;50.28;4022.01;2244.96;-1777.05;0.00
0.24;9.40;39.46;3157.14;1896.62;-1260.52;0.00
0.30;9.53;40.55;3244.08;2242.99;-1001.09;0.00
0.25;9.46;42.79;3423.37;1953.01;-1470.36;0.00
0.24;9.80;32.20;2575.68;1955.39;-620.28;0.00
0.25;8.46;40.14;3211.51;1893.29;-1318.21;0.00
0.22;8.39;47.86;3829.13;1735.99;-2093.14;0.00
0.26;12.54;39.97;3197.82;2164.89;-1032.92;0.00
0.26;10.39;42.38;3390.52;2066.41;-1324.11;0.00
0.26;10.31;40.58;3246.51;2099.53;-1146.98;0.00
0.28;10.24;39.76;3180.57;2182.54;-998.04;0.00
0.19;11.86;33.45;2675.89;1721.92;-953.97;0.00
0.22;9.80;47.73;3818.39;1798.48;-2019.91;0.00
0.24;10.68;42.48;3398.12;1984.54;-1413.57;0.00
0.27;9.95;32.07;2565.36;2089.26;-476.10;0.00
0.23;9.70;33.77;2701.93;1891.96;-809.97;0.00
